ReviewID	Text
626	Decided to treat ourselves - and even though we booked the cheapest room, (mid-week rates are lower too) - we weren't disappointed!
626	Huge bathroom, comfortable bed and a lounge area that we didn't have time to use.
626	It was made up perfectly each day.
626	Services available inside the hotel were great as well, including restaurants/cafes, shopping, bars, tour/event booking.
626	We saw Rock of Ages which was fun!
626	Walking distance to all the other main hotels/casinos on the strip too, so excellent location.
627	Beautiful resort with very large landscaped Lpool area.
627	Suites are spacious and comfortable.
627	There were issues with elevetor maintenance as people got stuck.
627	Overall tough, this hotel is very nice and well situated.
628	Everythings works as it supposed to.
629	Right when we got there we didn't have to wait in line.
629	Service the whole time was unbelievable.
629	Rooms were very clean and first class the whole way...
630	Unfortunately we were in the older Wong this time--can tell some updating needed to be done.
630	Still a gorgeous hotel and would love to go back again!
631	Great hotel, great mall with restaurants , shops etc
632	Can not fault this hotel, absolutely fantastic in every way.
633	Clean hotel with a lot going on.
633	Check in lines were long.
634	The service was great and the food was awesome.
634	Great place for a girls trip.
635	It's just that everything a la carte.
635	No coffee pot in the rooms, means you have to order room service for coffee.
635	There is a Fridge in the room but U can't use it cuz it is jammed full of their overpriced stuff that is pressure sensitive.
635	Nothing of yours will fit & if u move their stuff U get charged.
635	I guess this is the future of hotels.
636	The hotel was wonderful.
636	We did have a problem with bed pillows and when addressed this was taken care of immediatly.
636	Some of the restaurants were delightful, some, not so much.
636	The casino staff were not amenable to answering questions, we seemed to be considered only a problem for them.
637	One of the best hotels on the strip.
637	Exuberance only rivaled by Bellagio and Wynn.
637	Pools are the only area lacking.
637	Casino and poker room are great.
637	Rooms are huge and insanely clean.
639	The hotel itself is nice- clean, big rooms and comfortable bed.
639	My biggest issue is the staff- particularly the front desk who answered my phone call (unfortunately I didn't her name).
639	A night earlier I asked if the bottled water was complimentary and the operator said yes.
639	When I was ready to check out I was charged for the bottled water.
639	When I questioned this the front desk person gave me an attitude and said in a condescending manner ""there is nothing complimentary in your suite.
639	"" Management- train your staff!
640	Really nice hotel with great rooms.
640	The only thing that let it down was the slightly disappointing/confused room maids who didnt seem to understand when you asked them not to enter the room.
640	Lots of great food and shopping options within the hotel to keep you busy!
641	Amazing hotel , everything about it is perfect.
641	The pools are amazing!
641	The rooms are so nice.
641	Can't wait to go back!
643	We came here for my sweetie's 30th birthday and stayed for a week.
643	Stayed at the Luxury Suite and it was SO NICE!
643	The room was cleaned every day, they even brought up a mini-fridge so we can keep cold drinks in since we didn't want to use the mini bar :) Rooms were cleaned every day and we found all the staff very friendly and helpful.
643	No coffee machine BUT there is many places close by that offer Tea / Coffee so that's better than nothing!
644	My husband and I had an amazing time staying at the venetian it literaly was italy in vegas the best of both worlds.
644	We have no complaints as far as staff, they were very helpful and when there was an issue they did so much to ocrrect it and make it all better
645	It was quite and clean and awesome price for the room.
646	food to your room over expensive and just horrible .
647	WONDERFUL - best accomodation we ever had.
647	Recommend it without any warnings to future guests.
648	The check in host was not accommodating and she seemed rude and uninterested.
648	After check in-the rest of the experience was only positive.
649	Did not leave much only to go golfing.
649	Loved it Casinos were great they paid off well.
649	I won than lost than still won a few hundred
651	Coulda used more towels/toilet paper.
651	Probably more our fault than theirs.
652	wifi signal was weak in rooms, but was freebathroom was too darktv remote did not workrooms were very nicegrand lux restaurant was very goodsports book was excellent
653	I expected better service than Wynne, Caesars Palace.
