ReviewID	SentenceID	Text	Tokens
1883	1883_3	The restaurant choice in this pair of hotels is our favourite in Vegas.	["The","restaurant","choice","in","this","pair","of","hotels","is","our","favourite","in","Vegas","."]
1883	1883_4	No need to leave if you don't want to.	["No","need","to","leave","if","you","do","n't","want","to","."]
1883	1883_5	Casino's are good and if you lose most of your money you can play $5 video blackjack for the rest of the night.	["Casino","'s","are","good","and","if","you","lose","most","of","your","money","you","can","play","5","video","blackjack","for","the","rest","of","the","night","."]
1885	1885_0	We went to celebrate my husbands birthday and It was our first time in Vegas and first time at the Venetian.	["We","went","to","celebrate","my","husbands","birthday","and","It","was","our","first","time","in","Vegas","and","first","time","at","the","Venetian","."]
1885	1885_1	The Venetian was phenomenal.	["The","Venetian","was","phenomenal","."]
1885	1885_2	The overall presentation of the hotel, the grandness of the amenities, shopping, and restaurants were all above and beyond our expectations.	["The","overall","presentation","of","the","hotel",",","the","grandness","of","the","amenities",",","shopping",",","and","restaurants","were","all","above","and","beyond","our","expectations","."]
1885	1885_3	The room also was incredible and the bed was actually very comfortable.	["The","room","also","was","incredible","and","the","bed","was","actually","very","comfortable","."]
1885	1885_4	Again as a first time guest it was amazing and you CANNOT go wrong staying at this hotel!	["Again","as","a","first","time","guest","it","was","amazing","and","you","CANNOT","go","wrong","staying","at","this","hotel","!"]
1886	1886_0	The hotel itself was amazing.	["The","hotel","itself","was","amazing","."]
1886	1886_1	Buffet breakfast was great and the staff were helpful.	["Buffet","breakfast","was","great","and","the","staff","were","helpful","."]
1886	1886_2	The only downside was the hotel did not have any tea or coffee making facilities in the room so it made for an expensive stay if you wanted a coffee whilst getting dressed in the morning.	["The","only","downside","was","the","hotel","did","not","have","any","tea","or","coffee","making","facilities","in","the","room","so","it","made","for","an","expensive","stay","if","you","wanted","a","coffee","whilst","getting","dressed","in","the","morning","."]
1887	1887_0	The Venetian is one of those few Vegas hotels that you can never go wrong with.	["The","Venetian","is","one","of","those","few","Vegas","hotels","that","you","can","never","go","wrong","with","."]
1887	1887_1	Comfortable, friendly, and a cut above the rest.	["Comfortable",",","friendly",",","and","a","cut","above","the","rest","."]
1888	1888_0	Very clean and neat.	["Very","clean","and","neat","."]
1889	1889_0	We arrived early and did an upgrade of the room and there was a room available.	["We","arrived","early","and","did","an","upgrade","of","the","room","and","there","was","a","room","available","."]
1889	1889_1	It was a great room and with a great view.	["It","was","a","great","room","and","with","a","great","view","."]
1889	1889_2	We did a lot of walking but that was good.	["We","did","a","lot","of","walking","but","that","was","good","."]
1889	1889_3	All the staff was very helpful.	["All","the","staff","was","very","helpful","."]
1889	1889_4	Enjoyed the gondola ride.	["Enjoyed","the","gondola","ride","."]
1889	1889_5	I had a hair cut and style at one of your shops and that was fun.	["I","had","a","hair","cut","and","style","at","one","of","your","shops","and","that","was","fun","."]
1890	1890_1	Great pools and hot tubs.	["Great","pools","and","hot","tubs","."]
1891	1891_0	Breakfast should be included in the price!	["Breakfast","should","be","included","in","the","price","!"]
1891	1891_2	I never saw a hotel where you have to pay for your breakfast.	["I","never","saw","a","hotel","where","you","have","to","pay","for","your","breakfast","."]
1891	1891_3	And, we asked to be ake up at 5.00 am, they didn't, forgot or however.	["And",",","we","asked","to","be","ake","up","at","5.00","am",",","they","did","n't",",","forgot","or","however","."]
1892	1892_0	Was our first time in Las Vegas and was amazing because the hotel is beautiful, all in the hotel was perfect.	["Was","our","first","time","in","Las","Vegas","and","was","amazing","because","the","hotel","is","beautiful",",","all","in","the","hotel","was","perfect","."]
1893	1893_0	Out flight arrived before check in, and our room was available, which was fantastic!	["Out","flight","arrived","before","check","in",",","and","our","room","was","available",",","which","was","fantastic","!"]
1893	1893_1	All of the staff were incredibly accommodating and so nice.	["All","of","the","staff","were","incredibly","accommodating","and","so","nice","."]
1893	1893_2	Our room was great!	["Our","room","was","great","!"]
1893	1893_3	Slightly different than the pictures we saw when we booked, but not disappointing!	["Slightly","different","than","the","pictures","we","saw","when","we","booked",",","but","not","disappointing","!"]
1893	1893_4	The property is so large, we got turned around all of the time.	["The","property","is","so","large",",","we","got","turned","around","all","of","the","time","."]
1893	1893_5	Just when we thought we knew how to get somewhere, we didn't really know...	["Just","when","we","thought","we","knew","how","to","get","somewhere",",","we","did","n't","really","know","..."]
1893	1893_6	That was the only frustration.	["That","was","the","only","frustration","."]
1895	1895_0	It was an incredible stay and experience, my trip to Vegas thanx to the Venetian hotel.	["It","was","an","incredible","stay","and","experience",",","my","trip","to","Vegas","thanx","to","the","Venetian","hotel","."]
1896	1896_0	we only stayed two days….	["we","only","stayed","two","days","...","."]
1896	1896_1	we stayed in a king suite and the room was absolutely beautiful…It was comfortable and decorated with the utmost in taste and class…I hated leaving the room.	["we","stayed","in","a","king","suite","and","the","room","was","absolutely","beautiful","...","It","was","comfortable","and","decorated","with","the","utmost","in","taste","and","class","...","I","hated","leaving","the","room","."]
1896	1896_3	the hotel was clean and breathtaking…	["the","hotel","was","clean","and","breathtaking","..."]
1897	1897_0	This is probably my 10th trip to Las Vegas, but my first time staying at the Venetian.	["This","is","probably","my","10th","trip","to","Las","Vegas",",","but","my","first","time","staying","at","the","Venetian","."]
1897	1897_1	This was definitely my best experience in Las Vegas insofar as accommodations are concerned.	["This","was","definitely","my","best","experience","in","Las","Vegas","insofar","as","accommodations","are","concerned","."]
1897	1897_2	We were offered a great deal to upgrade our room during check-in and thankfully we took it.	["We","were","offered","a","great","deal","to","upgrade","our","room","during","check","-","in","and","thankfully","we","took","it","."]
1897	1897_3	We ended up with an amazingly large suite, with just about every amenity possible.	["We","ended","up","with","an","amazingly","large","suite",",","with","just","about","every","amenity","possible","."]
1897	1897_4	Plentiful parking (unlike several other hotels in the strip), also made the experience far less stressful.	["Plentiful","parking","(","unlike","several","other","hotels","in","the","strip",")",",","also","made","the","experience","far","less","stressful","."]
1897	1897_5	I would not hesitate to return to this hotel in the future	["I","would","not","hesitate","to","return","to","this","hotel","in","the","future"]
1898	1898_0	Upon arrival we were greeted by a bellman who took our bags while we checked in.	["Upon","arrival","we","were","greeted","by","a","bellman","who","took","our","bags","while","we","checked","in","."]
1898	1898_1	Everyone was very helpful and accomodating to us.	["Everyone","was","very","helpful","and","accomodating","to","us","."]
1898	1898_2	The room was clean and very inviting so glad I chose this hotel for our stay	["The","room","was","clean","and","very","inviting","so","glad","I","chose","this","hotel","for","our","stay"]
